case_id,cores,fang_makespan_cycles,history_makespan_cycles,fang_baseline_speedup,history_baseline_speedup,history_algorithm,history_variant,history_solver_commit,history_record_id,history_ddr_bytes,history_extra_ddr_bytes,history_solver_wall_seconds
073,5,3990561,3990561,2.5263680971171723,2.5263680971171723,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,06fefedf76e9de4a7a09c172ffbca50906dd8a41068e1d5d541126c4ba64bec4,143377664,139336576,0.2773011250246782
074,5,670733,670733,2.5080605844650554,2.5080605844650554,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e4cc14bcd1a17e39e7d497d9a6fdb8ddc83a35a77babd1fa75d60b51283d0d25,12149084,8372356,0.2778357909992337
075,5,1384737,1384737,1.0412150466117394,1.0412150466117394,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,185e923cda6d1494c4ec41974e2db3db2e54a19135df2245c2ea7c1354ee92ab,1976990,139800,0.2815709160058759
076,5,5823728,5823728,1.062053894000544,1.062053894000544,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ccc47d7ab3e9606c563f5fdb09f293cf0d00de244e0bdcd455ae86c6d50c4057,27904618,23633944,0.8257192499877419
077,5,219579,219579,2.255771271387519,2.255771271387519,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,51dacf41dd3a9e90affa8c49c0c9dd6f9537cdd74ea0dc3b12fc32fc11063db6,2815280,673920,0.27737825000076555
078,5,1223140,1223140,1.8772528083457332,1.8772528083457332,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7017d95ffbfbe95a15004f2bdf135e2995a5587bf0098565977763ed3d06b71e,15670920,13325832,0.27642245797323994
079,5,24595089,24595089,1.2625386718462372,1.2625386718462372,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b317c0a19473f0a0f69867e562e7b19dceb567ef731d482629a90c6e32ba8ece,45123584,35772416,0.5567373340018094
080,5,226950,226950,1.2872350738048028,1.2872350738048028,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0e2a50b8c9a670099a9eeadbaff12fcf19779c22008caab6bdd32fa0814f6af8,4870144,2891776,0.2810750420030672
081,5,30943,30943,4.905632937982743,4.905632937982743,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,14f7c7d61e486b879db8b49e379999d8d457c1ac87419b144005e4b0002fd8d6,1741140,0,0.28126070799771696
082,5,709068,709068,1.0168855455330095,1.0168855455330095,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a81c61d5e5a2f674ea4737a36b89359bb745d7f9b86c9498ec8b503370c1416a,1197594,605588,0.2750501249975059
083,5,500637,500637,2.1132936638722266,2.1132936638722266,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9597330a20840a3c561a2e3cf4d2eddd7559165d8501a3db2e80ce8403e5bff2,16599584,15161280,0.2747903330018744
084,5,507061,507061,4.944990839366467,4.944990839366467,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,630c82eb73e3b7a3160f4588ad1cf1c9ef1fd56b4a943de79ad2a25fe9c7c2c3,13264362,28032,0.278781082975911
085,5,3171228,3171228,1.0052569540884477,1.0052569540884477,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,bdcc34be8aa4e6d2a51d5c0dd95c94b9acb5067ceaff824eabf447026b4df678,2538398,848664,0.5561459999880753
086,5,118323,118323,1.0006761153790895,1.0006761153790895,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,95f5d1e120966433b9f808fd0f0be457f8003f1298f588557accb6ab6a45f275,717818,379796,0.27941654101596214
087,5,1826231,1826231,2.1761053229301224,2.1761053229301224,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5d73bc2da0521c515e7a0343042df4641bb7cc0f62422d87d676bb5df014073b,14271902,8352804,0.5600338749936782
088,5,229160,229160,1.0631131087449817,1.0631131087449817,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5a249a6f95c8910eb7526cb5a0d4427a316b86865b58a484afae11741a7a9713,2370698,540900,0.27859970901045017
089,5,147432,147432,4.701096098540344,4.701096098540344,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d0700f6b014e25b9d316a62282dde320401c6d6cd5a4a79a9cd313a5d07f1331,1521280,954880,0.2757192919962108
090,5,627953,627953,1.8765146436118627,1.8765146436118627,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6a65eab952f4fa412076c38fcde343f1b08c27e8bd9c8039952ed844b2b08c4c,23740176,21511824,0.27987458297866397
091,5,6595710,6595710,1.3928400429976455,1.3928400429976455,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,82d72a45e7f04fbbf367e266ded275c78f0fbdb59184885f38a53b0cf6333799,46258296,39680640,0.5543350419902708
092,5,1830472,1830472,2.630771735377542,2.630771735377542,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7a835be5ad71256a8e66cee920dc6e27d0dcea8112d7fe8d04e30cb9c5eb3acd,70350560,67093632,0.2760865419986658
093,5,62106,62106,1.194812095449715,1.194812095449715,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b69fba1201e90d35c4fc46d2671d89048d3b9741c6eb2fc916f8d9f97532e759,788480,73728,0.27764933300204575
094,5,57742,57742,1.6433791694087492,1.6433791694087492,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,3d6765836c595980b893360f3ca8ab3d3611fb59a49c6633f15d1ea89ad680a4,797608,270916,0.27581516702775843
095,5,427738,427738,4.87413556896979,4.87413556896979,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d57e50ca535098f57248e1e3a2ff41394e61f86e57ad4ab4219c43e9e7039d33,11466396,111360,0.27985637498204596
096,5,55017,55017,1.5303269898395042,1.5303269898395042,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,99d00a9c923a566313ab170b28d426164f297e8feebcd8b9e0e97cd3ab9a0aa8,448054,228496,0.279461291996995
097,5,2669251,2669251,4.305143652657618,4.305143652657618,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,608512a79c8706da09bb550f96439063c98f9fc3e779c08be935ece21ce7a389,18235392,13189120,0.2896141659875866
098,5,162502,162502,1.0918634847571107,1.0918634847571107,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5ab5b1b504b4032ce69449b0ef08ad4d2538286490d48abf81b10a0c651c2385,1238822,540828,0.28096274999552406
099,5,494476,494476,3.282260413043302,3.282260413043302,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f67706adc9d24a4ec5ca274c07c8b2e79fcc2aee2b7cc2f0f245bf63528ec741,7195312,4661276,0.27949770900886506
100,5,76293,76293,1.9821346650413538,1.9821346650413538,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d5c8690b3bb0fbdabac64aee4457ffdfdb873d1df7acf0b8e41c6ff3e256857c,914218,459620,0.27885833400068805
