batch,problem,case_id,cores,status,makespan_cycles,singlecore_cycles,speedup,solver_wall_seconds,evaluation_wall_seconds,ddr_bytes,extra_ddr_bytes,spill_bytes,cache_hit_rate,cache_speedup,algorithm_id,source,case_no
B-lyx-p123-multicore,P3,016,3,ok,7715523.0,,,24.63304860000062,22.881193400000484,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),16
B-lyx-p123-multicore,P3,016,4,ok,7715523.0,,,24.749477900000784,22.958972899999935,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),16
B-lyx-p123-multicore,P3,016,5,ok,7715523.0,,,25.955335899998317,24.158480199999758,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),16
B-lyx-p123-multicore,P3,017,1,ok,137367.0,162810.0,1.1852191574395596,1.0514306999994005,0.5669586999993044,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),17
B-lyx-p123-multicore,P3,017,2,ok,65570.0,162810.0,2.482995272228153,0.9830323000005592,0.5042553000002954,,,,0.02035106878442835,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),17
B-lyx-p123-multicore,P3,017,3,ok,43778.0,162810.0,3.7189912741559685,1.076530599999387,0.5186462000001484,,,,0.034229150808046796,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),17
B-lyx-p123-multicore,P3,017,4,ok,34968.0,162810.0,4.655971173644475,0.9964462000007188,0.48742810000112513,,,,0.03521580635382409,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),17
B-lyx-p123-multicore,P3,017,5,ok,30143.0,162810.0,5.401254022492784,0.9589544999998907,0.4602544000008493,,,,0.06706531419516765,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),17
B-lyx-p123-multicore,P3,018,1,ok,1004160.0,1004367.0,1.0002061424474187,1.950101000000359,1.3327428000011423,,,,0.3432884899483341,1.0034177820267687,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),18
B-lyx-p123-multicore,P3,018,2,ok,492938.0,1004367.0,2.037511816901923,1.719674899999518,1.0671159000012267,,,,0.42621282893215556,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),18
B-lyx-p123-multicore,P3,018,3,ok,343615.0,1004367.0,2.9229428284562666,1.6887908000007883,1.0403282999996009,,,,0.5956328707178634,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),18
B-lyx-p123-multicore,P3,018,4,ok,259471.0,1004367.0,3.8708256414011584,1.729146600000604,1.0740775000012945,,,,0.6653746008315093,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),18
B-lyx-p123-multicore,P3,018,5,ok,198417.0,1004367.0,5.061899938009344,1.7212070000005042,1.075299600001017,,,,0.684980552159901,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),18
B-lyx-p123-multicore,P3,019,1,ok,70167.0,81144.0,1.1564410620377101,0.6728131999989273,0.22631579999870155,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),19
B-lyx-p123-multicore,P3,019,2,ok,37433.0,81144.0,2.167712980525205,0.5999276000002283,0.21147989999917627,,,,0.012556922778800503,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),19
B-lyx-p123-multicore,P3,019,3,ok,25032.0,81144.0,3.2416107382550337,0.5993263000000297,0.21033399999942048,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),19
B-lyx-p123-multicore,P3,019,4,ok,24243.0,81144.0,3.3471105061254796,0.6168887000003451,0.21056250000037835,,,,0.046684791078633395,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),19
B-lyx-p123-multicore,P3,019,5,ok,24346.0,81144.0,3.3329499712478436,0.6278279000016482,0.23243129999900702,,,,0.04219554567793029,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),19
B-lyx-p123-multicore,P3,020,1,ok,532746.0,532746.0,1.0,5.162609500001054,4.279908299999079,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),20
B-lyx-p123-multicore,P3,020,2,ok,266580.0,532746.0,1.9984469952734638,3.8605563000000984,2.9960247999988496,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),20
B-lyx-p123-multicore,P3,020,3,ok,184495.0,532746.0,2.8875904496056806,3.6193808000007266,2.6442721000003075,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),20
B-lyx-p123-multicore,P3,020,4,ok,145520.0,532746.0,3.660981308411215,3.1649027000003116,2.266282799999317,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),20
B-lyx-p123-multicore,P3,020,5,ok,111137.0,532746.0,4.793597091877593,3.2780932999994548,2.290823299999829,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),20
B-lyx-p123-multicore,P3,021,1,ok,6349969.0,6567937.0,1.0343258368662902,5.781353999998828,4.697857700000895,,,,0.0008536793580331228,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),21
B-lyx-p123-multicore,P3,021,2,ok,3226472.0,6567937.0,2.035640476656856,4.640236999999615,3.6670077000017045,,,,0.0033200531208499337,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),21
B-lyx-p123-multicore,P3,021,3,ok,2140863.0,6567937.0,3.0678922471919035,4.332354699999996,3.3413692000012816,,,,0.14257472718646214,0.9999332045067807,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),21
B-lyx-p123-multicore,P3,021,4,ok,1649512.0,6567937.0,3.981745510187255,3.4826334999997925,2.5238489999992453,,,,0.0030970406056434964,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),21
B-lyx-p123-multicore,P3,021,5,ok,1283399.0,6567937.0,5.117611124833353,4.273398799999995,3.244542399999773,,,,0.23174835405998537,1.0017625072171632,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),21
B-lyx-p123-multicore,P3,022,1,ok,55989.0,56780.0,1.0141277750986801,1.243548099999316,0.5963962000005267,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),22
B-lyx-p123-multicore,P3,022,2,ok,28060.0,56780.0,2.0235210263720598,1.03707360000044,0.5378595999991376,,,,0.03135376408469871,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),22
B-lyx-p123-multicore,P3,022,3,ok,18462.0,56780.0,3.0755064456721914,1.0777367999999115,0.51699969999936,,,,0.0506676518710086,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),22
B-lyx-p123-multicore,P3,022,4,ok,14190.0,56780.0,4.0014094432699086,1.078001800000493,0.5162779000002047,,,,0.060801182245210326,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),22
B-lyx-p123-multicore,P3,022,5,ok,11421.0,56780.0,4.9715436476665795,1.0014356000010594,0.48763080000026093,,,,0.08851098704092608,1.0007880220646177,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),22
B-lyx-p123-multicore,P3,023,1,ok,87889.0,122614.0,1.395100638305135,0.9063839999998891,0.4039705999985017,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),23
B-lyx-p123-multicore,P3,023,2,ok,46119.0,122614.0,2.6586439428435136,0.9469183000001067,0.4430871999993542,,,,0.1627445005457989,1.0067651076562805,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),23
B-lyx-p123-multicore,P3,023,3,ok,31295.0,122614.0,3.9180060712573894,0.9712450999995781,0.4245292999985395,,,,0.2848331581917909,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),23
B-lyx-p123-multicore,P3,023,4,ok,21931.0,122614.0,5.590898727828188,0.8432669000012538,0.3783448000012868,,,,0.35373381027360673,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),23
B-lyx-p123-multicore,P3,023,5,ok,19332.0,122614.0,6.3425408648872335,0.8581432999999379,0.38346590000037395,,,,0.1980174417449691,1.0476412166356301,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),23
B-lyx-p123-multicore,P3,024,1,ok,2555343.0,2555343.0,1.0,4.357824099999561,3.5116806000005454,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P3,024,2,ok,2555343.0,2555343.0,1.0,4.433304199999839,3.6020079999998416,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P3,024,3,ok,2555343.0,2555343.0,1.0,4.248956600000383,3.4079455000010057,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P3,024,4,ok,2555343.0,2555343.0,1.0,4.307241599999543,3.385513000001083,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P3,024,5,ok,2555343.0,2555343.0,1.0,4.232230999999956,3.412120999999388,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P3,025,1,ok,4703066.0,,,43.448591000000306,40.873096799999985,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P3,025,2,ok,2351860.0,,,28.19699000000037,25.495190300000104,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P3,025,3,ok,1568824.0,,,22.781114499999603,20.20189670000036,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P3,025,4,ok,1177396.0,,,20.793115999998918,18.05895750000127,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P3,025,5,ok,942938.0,,,18.865025399998558,16.150964399999793,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P3,026,1,ok,94785.0,99203.0,1.0466107506461992,0.6172490999997535,0.23801649999950314,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P3,026,2,ok,51230.0,99203.0,1.936423970329885,0.6065393999997468,0.2257752999994409,,,,0.036805864401061233,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P3,026,3,ok,42004.0,99203.0,2.361751261784592,0.7370315000007395,0.23848809999981313,,,,0.06591052946711146,1.0015712789258167,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P3,026,4,ok,44001.0,99203.0,2.2545623963091748,0.6456866000007722,0.23573120000037306,,,,0.0026193009740525497,1.000227267562101,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P3,026,5,ok,45673.0,99203.0,2.1720272370985048,0.6370499000004202,0.23940480000055686,,,,0.08797458055343822,1.0091520154139206,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P3,027,1,ok,2356733.0,2363952.0,1.003063138675446,1.1875134000001708,0.7030428999987635,,,,0.27007299270072993,1.0006984244715036,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P3,027,2,ok,1136030.0,2363952.0,2.0808887089249404,1.065249400000539,0.571412400000554,,,,0.03359173126614987,1.0003961162997457,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P3,027,3,ok,837049.0,2363952.0,2.8241500796249683,1.222098599999299,0.6629508999994869,,,,0.5325925925925926,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P3,027,4,ok,559196.0,2363952.0,4.227412213249022,1.057577499999752,0.5565708000012819,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P3,027,5,ok,558753.0,2363952.0,4.230763861670542,1.2424867999998241,0.7236144000016793,,,,0.5419444444444445,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P3,028,1,ok,39427116.0,,,47.910512200000085,45.12959529999898,,,,0.0004243029369027377,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P3,028,2,ok,20083516.0,,,30.203609300000608,27.68250959999932,,,,0.019356696608770565,1.0006742345314437,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P3,028,3,ok,13768794.0,,,24.00802400000066,21.409445499999492,,,,0.0012774259143661171,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P3,028,4,ok,10836182.0,,,20.036180400000376,17.521275199998854,,,,0.020646250560251107,0.9998024211848786,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P3,028,5,ok,9095002.0,,,17.954573200000596,15.415219200000138,,,,0.058567785385141846,1.004008795160243,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P3,029,1,ok,37555.0,37555.0,1.0,0.8102808000003279,0.34430909999900905,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P3,029,2,ok,19818.0,37555.0,1.8949944494903623,0.7269553999994969,0.2990755999999237,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P3,029,3,ok,12951.0,37555.0,2.8997760790672533,0.7206414000011137,0.2846681000009994,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P3,029,4,ok,11377.0,37555.0,3.3009580733057926,0.7603954000005615,0.2929613000014797,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P3,029,5,ok,10005.0,37555.0,3.753623188405797,0.7542815999986487,0.3069954000002326,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P3,030,1,ok,2795156.0,2808034.0,1.0046072562676287,11.640058599999975,10.23431569999957,,,,0.5242369838420108,1.0002511487730916,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P3,030,2,ok,1394911.0,2808034.0,2.0130560300979776,8.870976700000028,7.436627400000361,,,,0.5833044683062002,1.0004566599589508,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P3,030,3,ok,928296.0,2808034.0,3.0249338573041356,6.992236199999752,5.575145599999814,,,,0.6686942416869425,1.0001260373846272,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P3,030,4,ok,696146.0,2808034.0,4.033685462532285,6.846189300000333,5.413208800000575,,,,0.7115796594881046,1.0001493939489705,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P3,030,5,ok,558288.0,2808034.0,5.029723010345915,6.697017899999992,5.2413590000014665,,,,0.7427928848906155,1.0002865904336113,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P3,031,1,ok,1413169.0,1414369.0,1.000849155338109,5.795015100000455,4.869455599999128,,,,0.43158346471276465,1.0005795485182594,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P3,031,2,ok,740686.0,1414369.0,1.90953926495168,4.252570399999968,3.270631899998989,,,,0.4001802541583633,1.0008370618588713,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P3,031,3,ok,543993.0,1414369.0,2.5999764702854633,3.753958799999964,2.7952299999997194,,,,0.43731167950075106,1.0019945109587807,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P3,031,4,ok,427521.0,1414369.0,3.3083029839469873,3.6825640000006388,2.651193099998636,,,,0.433710713945496,1.0016490418014554,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P3,031,5,ok,339178.0,1414369.0,4.169990388527558,3.5747644000002765,2.5506071999989217,,,,0.5655923392764308,1.0060381274728902,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P3,032,1,ok,34513.0,41443.0,1.2007939037464144,0.6920891999998275,0.28085830000054557,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P3,032,2,ok,17851.0,41443.0,2.3216066326816427,0.6721993000010116,0.2872666000002937,,,,0.0217820949497498,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P3,032,3,ok,12161.0,41443.0,3.40786119562536,0.7061374000004434,0.27633830000013404,,,,0.04239904499238464,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P3,032,4,ok,11177.0,41443.0,3.7078822582088216,0.6920813999986422,0.27418259999831207,,,,0.06239168110918544,1.0109152724344637,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P3,032,5,ok,10662.0,41443.0,3.886981804539486,0.66932899999847,0.2763409999988653,,,,0.06214985288783201,1.0052522978803227,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P3,033,1,ok,1784721.0,1774196.0,0.9941027196968042,2.9718317999995634,2.2451062000000093,,,,0.006307187976922919,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P3,033,2,ok,884284.0,1774196.0,2.006364471142755,2.7060435000003054,1.9273158999985753,,,,0.14318059072506198,1.0008775461277146,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P3,033,3,ok,584778.0,1774196.0,3.0339650260440716,2.584168999999747,1.8392280000007304,,,,0.2526576900494132,1.0019289371351179,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P3,033,4,ok,439616.0,1774196.0,4.035785776677828,2.520189599999867,1.7816696999998385,,,,0.3296701327328842,1.0055684961420877,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P3,033,5,ok,355782.0,1774196.0,4.9867503133941575,2.468689200000881,1.7323636000000988,,,,0.37134758465414125,1.0079655519391089,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P3,034,1,ok,824485.0,842996.0,1.0224515909931655,2.7897057000009227,2.034926500000438,,,,0.16245921742276526,1.00119225941042,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P3,034,2,ok,398967.0,842996.0,2.1129466848135308,2.4732951000005414,1.6687617000006867,,,,0.3896405461623242,1.0017720763872702,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P3,034,3,ok,261890.0,842996.0,3.2188934285386996,2.441670099999101,1.6745097000002716,,,,0.500668364820383,1.0015922715643972,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P3,034,4,ok,193017.0,842996.0,4.367470222830113,2.4669878000004246,1.7031941000004736,,,,0.5423914251279991,1.0044659278716384,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P3,034,5,ok,157489.0,842996.0,5.352729396973757,2.3734699999986333,1.5800159999998868,,,,0.5819858198043424,1.0335896475309387,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P3,035,1,ok,167853.0,169571.0,1.010235146229141,2.4297795000002225,1.7735515000003943,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P3,035,2,ok,88365.0,169571.0,1.9189837605386748,2.0591537000000244,1.3898618000002898,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P3,035,3,ok,88438.0,169571.0,1.9173997602840407,2.069759100000738,1.3860446999988199,,,,0.01147736160164987,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P3,035,4,ok,88511.0,169571.0,1.915818372857611,2.0579724999988684,1.3848914000009245,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P3,035,5,ok,88584.0,169571.0,1.9142395917998736,2.142788199998904,1.4509006000007503,,,,0.01147736160164987,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P3,036,1,ok,931510.0,931510.0,1.0,2.3343924000000698,1.6703391000010015,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P3,036,2,ok,466068.0,931510.0,1.998656848356892,2.0104857000005723,1.3491478999985702,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P3,036,3,ok,311345.0,931510.0,2.991890025534375,1.9137625999992451,1.1946618000001763,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P3,036,4,ok,233584.0,931510.0,3.987901568600589,1.79001210000024,1.1361601000007795,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P3,036,5,ok,187182.0,931510.0,4.976493466252097,1.884638100000302,1.2266245999999228,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P3,037,1,ok,212287.0,210001.0,0.9892315591628315,0.8515012999996543,0.3975578999998106,,,,0.08333333333333333,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P3,037,2,ok,106190.0,210001.0,1.9775967605235898,0.819076199999472,0.3419790000007197,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P3,037,3,ok,74570.0,210001.0,2.8161593133968084,0.866196699998909,0.39203009999982896,,,,0.6256410256410256,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P3,037,4,ok,53852.0,210001.0,3.8995951868082894,0.8055335000008199,0.3332663999990473,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P3,037,5,ok,43545.0,210001.0,4.822620277873464,0.8913536999989446,0.41855820000091626,,,,0.6916666666666667,1.0147433689286944,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P3,038,1,ok,1348619.0,1364555.0,1.0118165323193578,8.708418899999742,7.2078419999998005,,,,0.554393280637097,1.0004923555133065,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P3,038,2,ok,669439.0,1364555.0,2.038355996588188,7.084070499999143,5.511676599999191,,,,0.5005106080644401,1.0006886363059218,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P3,038,3,ok,445306.0,1364555.0,3.064308587802545,7.152761600000304,5.508316399998876,,,,0.5769224339182671,1.0005771312311085,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P3,038,4,ok,334310.0,1364555.0,4.081705602584428,7.240061700000297,5.745308300000033,,,,0.6463451993256806,1.000807633633454,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P3,038,5,ok,268556.0,1364555.0,5.081081785549383,7.242348499999935,5.712865599998622,,,,0.710292579803041,1.006430688571471,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P3,039,1,ok,1435266.0,1435262.0,0.9999972130601575,9.386128399999507,8.021670300000551,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P3,039,2,ok,719322.0,1435262.0,1.9952983503910626,7.533818699999756,6.067689600000449,,,,0.16967370441458735,1.0050895148487047,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P3,039,3,ok,507058.0,1435262.0,2.8305677062584556,7.434364999999161,5.942428199999995,,,,0.2836000688349682,1.0346567848254047,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P3,039,4,ok,410110.0,1435262.0,3.499700080466216,7.279808700001013,5.792880299999524,,,,0.347900466562986,1.2447636000097535,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P3,039,5,ok,381107.0,1435262.0,3.766034210864665,7.67648139999983,6.227416199999425,,,,0.385885031303358,1.4232931958741246,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P3,040,1,ok,226571.0,253454.0,1.118651548521214,2.1162875999998505,1.4415541999987909,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P3,040,2,ok,145743.0,253454.0,1.739047501423739,1.9684543999992457,1.266574799999944,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P3,040,3,ok,103458.0,253454.0,2.4498250497786542,1.9086923000013485,1.1934464000005391,,,,0.0,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P3,040,4,ok,103829.0,253454.0,2.441071376975604,2.1965626000001066,1.4284752999992634,,,,0.0021224249534165032,1.0,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P3,040,5,ok,104198.0,253454.0,2.432426726040807,2.149727600000915,1.4175442999985535,,,,0.008382946761329564,1.0000191942263768,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P3,041,1,ok,5959979.0,,,37.12875030000032,34.37257589999899,,,,0.10209475979647128,1.0010797017908957,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P3,041,2,ok,3017638.0,,,24.44956160000038,21.661180399998557,,,,0.11118544286861119,1.000979242705719,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P3,041,3,ok,2012477.0,,,20.247769800000242,17.644242700000177,,,,0.19372516344058455,1.0004064642726351,q3_structure_selected_online,fd0a78b3 (snapshot 20260924T121711Z),41
