case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path,slot_kind,capture_state,source_status,status_reason,multicore_ratio_missing_reason,cache_ratio_missing_reason,baseline_status,baseline_summary_sha256,pair_status,pair_reported_makespan_cycles,pair_plan_identity,pair_wall_seconds,pair_eval_seconds,cell_wall_seconds,baseline_wall_seconds,baseline_eval_seconds,source_receipt,source_receipt_sha256,harness_sha256,harness_lineage_basis,plan_sha256,timing_note,result_path_base
005,P1,1,official_singlecore_baseline,ok,95618,95618,1.0,,,"{""original_graph_copy_bytes"": 333414, ""scheduled_copy_bytes"": 333414, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/005/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,,,,,,,8.37338969999928,7.709513599999809,baselines/005/e0/summary.json,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
005,P1,2,q1_search_32_seed0,ok,95402,95618,1.0022641034779145,55.16599570000017,5.67200000000048,"{""original_graph_copy_bytes"":333414,""scheduled_copy_bytes"":408396,""added_copy_bytes"":74982,""partition_added_copy_bytes"":74982,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/005/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,,,,,,55.35519569999997,8.37338969999928,7.709513599999809,cells/P1/005/k2/cell.json,b38dd4b7b524a96f8ac650c01da91737709ba9f51e23a8e40137550051a9e404,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,668d96a5dd486fb5c5dcbeacf3b9a5ea447f44db2833b02bbdc700788956324b,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
005,P1,3,q1_search_32_seed0,ok,95402,95618,1.0022641034779145,55.30629829999998,5.780999999999949,"{""original_graph_copy_bytes"":333414,""scheduled_copy_bytes"":408396,""added_copy_bytes"":74982,""partition_added_copy_bytes"":74982,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/005/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,,,,,,55.50143389999994,8.37338969999928,7.709513599999809,cells/P1/005/k3/cell.json,663f804f70fe1257a6b26e5b7c0219e743bc9898113fe907840f580a19647f52,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,69857ffe39d4910c6962f1918e90060d252db53c4e3f39632dc5b11b85c14537,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
005,P1,4,q1_search_32_seed0,ok,95402,95618,1.0022641034779145,55.807055399999626,5.811999999999898,"{""original_graph_copy_bytes"":333414,""scheduled_copy_bytes"":408396,""added_copy_bytes"":74982,""partition_added_copy_bytes"":74982,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/005/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,,,,,,55.989802000000054,8.37338969999928,7.709513599999809,cells/P1/005/k4/cell.json,1d1495e18d735d9967d8104b8a45032fc0f5fa53ebcfefeef08910ddea9d7430,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7b01583ffcb967e1338d888596aa256fe8a355d1121f95402e94cc5d10a9dff7,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
005,P1,5,q1_search_32_seed0,ok,95402,95618,1.0022641034779145,57.35440100000051,6.0789999999997235,"{""original_graph_copy_bytes"":333414,""scheduled_copy_bytes"":408396,""added_copy_bytes"":74982,""partition_added_copy_bytes"":74982,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/005/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2e79d4f7876a2d4b9c2127795cb9fdef92b27942604046e6e27b37dce34d4ce2,,,,,,57.55577869999979,8.37338969999928,7.709513599999809,cells/P1/005/k5/cell.json,a8a0ca3cd8e5eeb3b6bf8b7a577c86f13cf359e79d773cb0d5391651857f9eb4,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,02ef66f5da1affc597a1ac14b7e88f6e3710f3b6c0dcc0c857e3a721aed7245f,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
006,P1,1,official_singlecore_baseline,ok,82837,82837,1.0,,,"{""original_graph_copy_bytes"": 543348, ""scheduled_copy_bytes"": 559748, ""added_copy_bytes"": 16400, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 16400}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/006/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,,,,,,,0.8787099999999555,0.37132980000023963,baselines/006/e0/summary.json,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
006,P1,2,q1_search_32_seed0,ok,42429,82837,1.9523674845035235,28.92098850000002,0.6399999999994179,"{""original_graph_copy_bytes"":543348,""scheduled_copy_bytes"":613760,""added_copy_bytes"":70412,""partition_added_copy_bytes"":70412,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/006/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,,,,,,28.98873689999982,0.8787099999999555,0.37132980000023963,cells/P1/006/k2/cell.json,52c693c8eb03afb220f0693131db1bd0dc6eca09077254fa2e0f061c1f1788ec,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,3a05b5f85fc5763ddd3210ac5ad80a4dc937ffb4aa4b147d6b0ae782ad82aec4,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
006,P1,3,q1_search_32_seed0,ok,31151,82837,2.6592083721228854,22.707475899999736,0.625,"{""original_graph_copy_bytes"":543348,""scheduled_copy_bytes"":634612,""added_copy_bytes"":91264,""partition_added_copy_bytes"":91264,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/006/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,,,,,,22.775911200000337,0.8787099999999555,0.37132980000023963,cells/P1/006/k3/cell.json,b24405a62eceee27cebd896267cc4b4d1a2bdc1d0fb04cb220dba26794e1bee4,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,6386b59d99d505f492ce04910147011c8cb26bed4ad3688c07b78cb42fc7de9e,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
006,P1,4,q1_search_32_seed0,ok,31127,82837,2.661258714299483,22.047971699999835,0.6710000000002765,"{""original_graph_copy_bytes"":543348,""scheduled_copy_bytes"":634612,""added_copy_bytes"":91264,""partition_added_copy_bytes"":91264,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/006/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,,,,,,22.116241199999422,0.8787099999999555,0.37132980000023963,cells/P1/006/k4/cell.json,d95466d5bf6fdf28e35b0a615b68c23dfa37721ce51179b23073da48bc9afa3b,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,2eb7072d2a5a05796702fdf2f940bd47ebd7508500f9a7d205b204bc9c55c71f,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
006,P1,5,q1_search_32_seed0,ok,31589,82837,2.6223368894235337,22.744110900000123,0.6559999999999491,"{""original_graph_copy_bytes"":543348,""scheduled_copy_bytes"":634612,""added_copy_bytes"":91264,""partition_added_copy_bytes"":91264,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/006/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,118beea3bb40da7a4095ff1eec517f36abc39adf4b6f9a52d2391e754953e72e,,,,,,22.811163299999862,0.8787099999999555,0.37132980000023963,cells/P1/006/k5/cell.json,1056a123c630aea5c5e50a5189b511e203abb8d1ba0d5078f7405d247aab1e62,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,25d6deb8248974223e8e1570d55b42c6c86fa1a65321d02de7af089557826b8e,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
007,P1,1,official_singlecore_baseline,ok,1012562,1012562,1.0,,,"{""original_graph_copy_bytes"": 1732608, ""scheduled_copy_bytes"": 1732608, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/007/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,,,,,,,11.695099999999911,10.94873540000026,baselines/007/e0/summary.json,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
007,P1,2,q1_search_32_seed0,ok,514066,1012562,1.969712060319103,53.43852599999991,2.125,"{""original_graph_copy_bytes"":1732608,""scheduled_copy_bytes"":2617344,""added_copy_bytes"":884736,""partition_added_copy_bytes"":884736,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/007/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,,,,,,53.67728530000022,11.695099999999911,10.94873540000026,cells/P1/007/k2/cell.json,f04f5e39950f8dde03bdfa8dc4d58351f50467dfde0e47b99a00faaef3d34a7e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,fbe6e70a5ff180acb10e44fbf1d5d50e83e771417bd9e63f82e4e6b42fc53a04,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
007,P1,3,q1_search_32_seed0,ok,345428,1012562,2.931325775559596,53.72380789999988,2.0469999999995707,"{""original_graph_copy_bytes"":1732608,""scheduled_copy_bytes"":2617344,""added_copy_bytes"":884736,""partition_added_copy_bytes"":884736,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/007/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,,,,,,53.96872230000008,11.695099999999911,10.94873540000026,cells/P1/007/k3/cell.json,0e790891710b0e813b878108f3279a601f77e5f64d98754336371fa35461f0e8,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,0cbdd5a116c537412a1b0a5313d9ee877573470a5bdc7d4098a4b59a95c2bf59,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
007,P1,4,q1_search_32_seed0,ok,261314,1012562,3.8748861522918787,53.00844870000037,1.9380000000001019,"{""original_graph_copy_bytes"":1732608,""scheduled_copy_bytes"":2589696,""added_copy_bytes"":857088,""partition_added_copy_bytes"":857088,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/007/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,,,,,,53.253099600000496,11.695099999999911,10.94873540000026,cells/P1/007/k4/cell.json,22fcf879fd03ed476c8a89fdaaf6256c2c62cfe4005ed54d6ccd60a257bd3a98,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,b96bb9a0e651f243b0c272085a98751ed0737d9dd8e698bb0a49a87f88db1a1e,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
007,P1,5,q1_search_32_seed0,ok,212172,1012562,4.772363931150199,53.57172709999941,2.0150000000003274,"{""original_graph_copy_bytes"":1732608,""scheduled_copy_bytes"":2672640,""added_copy_bytes"":940032,""partition_added_copy_bytes"":940032,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/007/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0bb5c4f1ca3c41ff05f21be1a99f6ab876b0857c0bcc94f3b43150b7f5ba1ca1,,,,,,53.8132029999997,11.695099999999911,10.94873540000026,cells/P1/007/k5/cell.json,9a7994e9ca2b549dae2fabf2bc1490b08c4b9de5fd33c1704741ea397e5bc307,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,529c5f3a60c45ee2e2fc98b2ed92d19a75446291f91263f0a166c619d2d76cbc,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
008,P1,1,official_singlecore_baseline,ok,487605,487605,1.0,,,"{""original_graph_copy_bytes"": 2654424, ""scheduled_copy_bytes"": 2654424, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/008/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,,,,,,,1.3138507999992726,0.7408786999994845,baselines/008/e0/summary.json,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
008,P1,2,q1_search_32_seed0,ok,245493,487605,1.9862277132138186,29.509177699999782,0.7970000000004802,"{""original_graph_copy_bytes"":2654424,""scheduled_copy_bytes"":2654424,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/008/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,,,,,,29.596768299999894,1.3138507999992726,0.7408786999994845,cells/P1/008/k2/cell.json,7e96ae21ff12c88010de35eaf15b5f1fd27ba434b430955b944d0f17c32f5836,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,5d09281124ef2c2bd2b8affaf4fd8b86a933b664989d6f61a109c905f0ed2385,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
008,P1,3,q1_search_32_seed0,ok,164383,487605,2.966273884769106,29.189089000000422,0.7969999999995707,"{""original_graph_copy_bytes"":2654424,""scheduled_copy_bytes"":2728152,""added_copy_bytes"":73728,""partition_added_copy_bytes"":73728,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/008/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,,,,,,29.279013399999712,1.3138507999992726,0.7408786999994845,cells/P1/008/k3/cell.json,6a956b8fd3dc675fa6cf22ae507176723318631b029ef2bef6922727a6d86560,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,3a9153659d02ceb772cd53eb9a311bdad2c056893b5722cf68a88add40850a1f,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
008,P1,4,q1_search_32_seed0,ok,123572,487605,3.9459181691645355,29.99229209999976,0.7969999999995707,"{""original_graph_copy_bytes"":2654424,""scheduled_copy_bytes"":2728152,""added_copy_bytes"":73728,""partition_added_copy_bytes"":73728,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/008/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,,,,,,30.081722900000386,1.3138507999992726,0.7408786999994845,cells/P1/008/k4/cell.json,2655810b823cea8e36d8fc4972058c96127974995c95dc7d41a1daf2bd86fef6,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,0c45d40333d84b7a5bf9be4235613f734ce4101bd9b66bb68e9e08a55d366bba,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
008,P1,5,q1_search_32_seed0,ok,101287,487605,4.8140926278791945,30.037337699999625,0.9210000000002765,"{""original_graph_copy_bytes"":2654424,""scheduled_copy_bytes"":2654424,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/008/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,057a5d42a6c33c3231d9b6cb7e1a5ad923b74a7309103978cdf857311dc726b7,,,,,,30.127853699999832,1.3138507999992726,0.7408786999994845,cells/P1/008/k5/cell.json,a3b28069c8002d3dab778655d4f63fed2f1355f4a87028c728eeb89418d93fef,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,519eb2f4a13f666027e53a0d4b77bb55109d8d8b363cde1718bb26f833d384f8,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
009,P1,1,official_singlecore_baseline,ok,153261,153261,1.0,,,"{""original_graph_copy_bytes"": 495332, ""scheduled_copy_bytes"": 495332, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/009/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,,,,,,,17.6971010999996,16.942966100000376,baselines/009/e0/summary.json,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
009,P1,2,q1_search_32_seed0,ok,92198,153261,1.66230286991041,62.1104734999999,11.438000000000102,"{""original_graph_copy_bytes"":495332,""scheduled_copy_bytes"":667364,""added_copy_bytes"":172032,""partition_added_copy_bytes"":172032,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/009/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,,,,,,62.3259551000001,17.6971010999996,16.942966100000376,cells/P1/009/k2/cell.json,c907ac2752338ccd1f7ad2324a66eb3e3f93d5bb6b01ab92b70ed9e1de852288,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7967ef0b807c23e768f8a05dc2f9f88b81a0b465cc91c3b6b5b131ef0b69b971,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
009,P1,3,q1_search_32_seed0,ok,92207,153261,1.6621406183912284,61.97473210000044,11.32800000000043,"{""original_graph_copy_bytes"":495332,""scheduled_copy_bytes"":667364,""added_copy_bytes"":172032,""partition_added_copy_bytes"":172032,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/009/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,,,,,,62.19580339999993,17.6971010999996,16.942966100000376,cells/P1/009/k3/cell.json,c9ba922e122d179c808edc4e5f8841290576532660fe335a00c10a3dbb4aff7f,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,aeb5766662ca788fb8d72acea39c8416e30d3f24ab90508b015b5bd46768fda5,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
009,P1,4,q1_search_32_seed0,ok,92216,153261,1.6619783985425522,62.292603099999724,11.25,"{""original_graph_copy_bytes"":495332,""scheduled_copy_bytes"":667364,""added_copy_bytes"":172032,""partition_added_copy_bytes"":172032,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/009/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,,,,,,62.51058900000044,17.6971010999996,16.942966100000376,cells/P1/009/k4/cell.json,dc44bce9c6cce2a5a063e7eab3507c1cfae171299d04d9cf9198c8b8dbb163e4,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,4eadc898eac6fd59a7aa3618dd90ddb4a8b657deae94b1f3628207c4530e8a2f,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
009,P1,5,q1_search_32_seed0,ok,92225,153261,1.6618162103551097,61.530328899999404,11.109999999999673,"{""original_graph_copy_bytes"":495332,""scheduled_copy_bytes"":667364,""added_copy_bytes"":172032,""partition_added_copy_bytes"":172032,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/009/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,fd113902eba2707062c713e0f542a37fa93f57cdd85eaac25dff2120c8533740,,,,,,61.753878700000314,17.6971010999996,16.942966100000376,cells/P1/009/k5/cell.json,8e9e10b3b064dc0af5e29bc7c1ab9b612d12fd2a01b970a594ad495e666ceb3d,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,00b998d232ff5d77508d16c449abbd1bf60ca45923eda169c33208da745e1921,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
010,P1,1,official_singlecore_baseline,ok,86969,86969,1.0,,,"{""original_graph_copy_bytes"": 384150, ""scheduled_copy_bytes"": 384150, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/010/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,2a74285186a7439401c77618c0d46e03349520bf134e8c8759b89da9fbe2f70a,,,,,,,1.0330260999999155,0.41100290000031237,baselines/010/e0/summary.json,2a74285186a7439401c77618c0d46e03349520bf134e8c8759b89da9fbe2f70a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
010,P1,2,q1_search_32_seed0,ok,45146,86969,1.9263943649492756,27.39314220000051,0.5780000000004293,"{""original_graph_copy_bytes"":384150,""scheduled_copy_bytes"":470550,""added_copy_bytes"":86400,""partition_added_copy_bytes"":86400,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/010/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2a74285186a7439401c77618c0d46e03349520bf134e8c8759b89da9fbe2f70a,,,,,,27.45798569999988,1.0330260999999155,0.41100290000031237,cells/P1/010/k2/cell.json,45da5c812199e408def6f137b0fcb9a0a0f24510953265dfeb42fe4d50746eb3,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,a8c37ced78b9fe613a9230cf874dc420fcf46eb0bc224eb3c89456f13b046984,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
010,P1,3,q1_search_32_seed0,ok,32802,86969,2.651332235839278,26.42836780000016,0.6559999999999491,"{""original_graph_copy_bytes"":384150,""scheduled_copy_bytes"":491286,""added_copy_bytes"":107136,""partition_added_copy_bytes"":107136,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/010/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,2a74285186a7439401c77618c0d46e03349520bf134e8c8759b89da9fbe2f70a,,,,,,26.493422499999724,1.0330260999999155,0.41100290000031237,cells/P1/010/k3/cell.json,6e0ccde3145a92f376bea18f9dfba51592c4c9f8016bafd333d484e59a4a733f,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,497ba65cb8d5e68f80b0c73b2fea09a7f1715ff271da9e6dad74b5742bdd7fc0,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
