case_id,cores,graph_sha256,config_sha256,B,U,L_safe_compute_window,L_safe_global,L_safe_separator,L_safe_compute_base,L_safe_compute_min_window,L_conditional_archived,A_cell,C_cell_safe,C_cell_safe_global,C_cell_conditional,safe_global_max_makespan_reduction,safe_global_max_relative_speed_gain,safe_max_makespan_reduction,safe_max_relative_speed_gain,conditional_max_makespan_reduction,conditional_max_relative_speed_gain,compute_window_dominant,conditional_dominant,extra_ddr_bytes,spill_bytes,selected,solver_wall_seconds,external_E0_wall_seconds,official_curve_point,L_conditional_combined,C_cell_conditional_combined,old_integer_scalar_certified_by_domination,safe_global_dominant,safe_global_max_makespan_cycles_reduction,mean_speedup_gap_contribution_cap
009,2,06b73d07c450878db8f6dace8ed08e362b45f5dd6e06fb80b098f165190f222a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,153261,92011,59996,59996,59996,59996,59996,60002,1.665681277238591,2.5545203013534237,2.5545203013534237,2.554264857838072,0.3479475280129549,0.5336189079271951,0.3479475280129549,0.5336189079271951,0.34788231841844997,0.5334655511482951,PIPE_V,PIPE_V_rmin_work_qmin,322174,0,overload,2.233932375005679,0.810197832994163,1.665681277238591,60002,2.554264857838072,False,PIPE_V,32015,0.008888390241148326
009,3,06b73d07c450878db8f6dace8ed08e362b45f5dd6e06fb80b098f165190f222a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,153261,69982,39998,39998,39998,39998,39998,40004,2.190006001543254,3.8317165858292914,3.8317165858292914,3.831141885811419,0.42845303077934327,0.7496374818740936,0.42845303077934327,0.7496374818740936,0.4283672944471435,0.7493750624937505,PIPE_V,PIPE_V_rmin_work_qmin,435856,0,overload,2.3829946250189096,0.9255162920162547,2.190006001543254,40004,3.831141885811419,False,PIPE_V,29984,0.016417105842860377
009,4,06b73d07c450878db8f6dace8ed08e362b45f5dd6e06fb80b098f165190f222a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,153261,57707,29998,29998,29998,29998,29998,30004,2.655847644133294,5.109040602706847,5.109040602706847,5.108018930809226,0.48016705079106525,0.9236949129941996,0.48016705079106525,0.9236949129941996,0.48006307726965536,0.923310225303293,PIPE_V,PIPE_V_rmin_work_qmin,496354,0,overload,2.3810437500069384,0.9166510830109473,2.655847644133294,30004,5.108018930809226,False,PIPE_V,27709,0.024531929585735534
009,5,06b73d07c450878db8f6dace8ed08e362b45f5dd6e06fb80b098f165190f222a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,153261,50248,23999,23999,23999,23999,23999,24005,3.0500915459321765,6.3861410892120505,6.3861410892120505,6.384544886481983,0.522388950804012,1.093753906412767,0.522388950804012,1.093753906412767,0.5222695430663907,1.0932305769631325,PIPE_V,PIPE_V_rmin_work_qmin,545012,0,overload,2.0512114159937482,0.9129800840164535,3.0500915459321765,24005,6.384544886481983,False,PIPE_V,26249,0.03336049543279874
010,1,fd0b07588473d8b2ce05fab4798808cbc7f60cf1638e05608adc3d62061b8775,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,86969,86969,55496,55496,55496,55496,55496,55532,1.0,1.5671219547354764,1.5671219547354764,1.5661060289562774,0.36188756913382925,0.5671219547354764,0.36188756913382925,0.5671219547354764,0.3614736285343053,0.5661060289562774,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,0.1575785829918459,0.15894399999524467,1.0,55532,1.5661060289562774,False,PIPE_V,31473,0.005671219547354765
010,2,fd0b07588473d8b2ce05fab4798808cbc7f60cf1638e05608adc3d62061b8775,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,86969,45626,27748,27748,27748,27748,27748,27784,1.9061280848638933,3.134243909470953,3.134243909470953,3.1301828390440543,0.3918379871126112,0.6442986881937436,0.3918379871126112,0.6442986881937436,0.3910489633103932,0.6421681543334292,PIPE_V,PIPE_V_rmin_work_qmin,48384,0,bounded,0.41102812500321306,0.15523174998816103,1.9061280848638933,27784,3.1301828390440543,False,PIPE_V,17878,0.012281158246070597
010,3,fd0b07588473d8b2ce05fab4798808cbc7f60cf1638e05608adc3d62061b8775,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,86969,30856,18499,18499,18499,18499,18499,18535,2.8185442053409386,4.70128115033245,4.70128115033245,4.692149986512004,0.40047316567280267,0.6679820530839504,0.40047316567280267,0.6679820530839504,0.39930645579465907,0.6647423792824387,PIPE_V,PIPE_V_rmin_work_qmin,48384,0,bounded,0.4092486249865033,0.14883537500281818,2.8185442053409386,18535,4.692149986512004,False,PIPE_V,12357,0.018827369449915116
010,4,fd0b07588473d8b2ce05fab4798808cbc7f60cf1638e05608adc3d62061b8775,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,86969,29856,13874,13874,13874,13874,13874,13910,2.9129488210075025,6.268487818941906,6.268487818941906,6.252264557872034,0.5353027867095391,1.1519388784777282,0.5353027867095391,1.1519388784777282,0.5340969989281886,1.146369518332135,PIPE_V,PIPE_V_rmin_work_qmin,96768,0,bounded,0.4011632500041742,0.15237633301876485,2.9129488210075025,13910,6.252264557872034,False,PIPE_V,15982,0.033555389979344034
010,5,fd0b07588473d8b2ce05fab4798808cbc7f60cf1638e05608adc3d62061b8775,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,86969,29434,11100,11100,11100,11100,11100,11136,2.9547122375484136,7.835045045045045,7.835045045045045,7.809716235632184,0.6228850988652579,1.6517117117117115,0.6228850988652579,1.6517117117117115,0.6216620235102263,1.643139367816092,PIPE_V,PIPE_V_rmin_work_qmin,1052804,0,fork-frontier,0.40839441600837745,0.28423858401947655,2.9547122375484136,11136,7.809716235632184,False,PIPE_V,18334,0.04880332807496632
011,1,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,184697,184697,184524,184524,184448,184448,184524,184662,1.0,1.0009375474193059,1.0009375474193059,1.0001895354756258,0.0009366692474701566,0.0009375474193058508,0.0009366692474701566,0.0009375474193058508,0.00018949955873670543,0.00018953547562583495,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.1566283749998547,0.152433834009571,1.0,184662,1.0001895354756258,False,PIPE_M,173,9.375474193058508e-06
011,2,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,184697,92646,92300,92300,92224,92224,92300,92438,1.9935777043801135,2.001050920910076,2.001050920910076,1.9980635669313487,0.0037346458562701468,0.0037486457204767287,0.0037346458562701468,0.0037486457204767287,0.0022451050234224557,0.0022501568618966683,PIPE_M,PIPE_M_rmin_work_qmin,180224,0,bounded,0.15891841700067744,0.15017562499269843,1.9935777043801135,92438,1.9980635669313487,False,PIPE_M,346,7.473216529962467e-05
011,3,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,184697,69625,61559,61559,61483,61483,61559,61697,2.6527396768402154,3.0003248915674394,3.0003248915674394,2.9936139520560157,0.11584919210053857,0.13102876914829675,0.11584919210053857,0.13102876914829675,0.11386714542190302,0.12849895456829352,PIPE_M,PIPE_M_rmin_work_qmin,540672,0,fork-frontier,0.4005640840041451,0.27213329199003056,2.6527396768402154,61697,2.9936139520560157,False,PIPE_M,8066,0.00347585214727224
011,4,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,184697,46880,46188,46188,46112,46112,46188,46326,3.9397824232081913,3.9988092145145924,3.9988092145145924,3.9868972067521478,0.01476109215017063,0.014982246470944816,0.01476109215017063,0.014982246470944816,0.0118174061433447,0.011958727280576786,PIPE_M,PIPE_M_rmin_work_qmin,540672,0,bounded,0.1546171669906471,0.15808958301204257,3.9397824232081913,46326,3.9868972067521478,False,PIPE_M,692,0.0005902679130640109
011,5,2da7df4ccc8a4eb86347f0a567aacac628e7d30ab943cd99996f2c74620d80b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,184697,46880,36966,36966,36890,36890,36966,37104,3.9397824232081913,4.996402099226316,4.996402099226316,4.977819103061664,0.21147610921501703,0.2681923930097927,0.21147610921501703,0.2681923930097927,0.2085324232081911,0.26347563605002167,PIPE_M,PIPE_M_rmin_work_qmin,540672,0,shared-input,0.5408025000069756,0.15422950001084246,3.9397824232081913,37104,4.977819103061664,False,PIPE_M,9914,0.010566196760181246
012,1,1a07d3a4c6d1305bec2fbdc4d106fb5c0078ec098cbf09e1b8eaa5134968e079,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59088,59088,35613,35613,35572,35572,35613,35632,1.0,1.6591694044309662,1.6591694044309662,1.6582846879209698,0.3972887896019497,0.6591694044309662,0.3972887896019497,0.6591694044309662,0.3969672353100461,0.6582846879209698,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.15253795799799263,0.2845204999903217,1.0,35632,1.6582846879209698,False,PIPE_M,23475,0.006591694044309661
012,2,1a07d3a4c6d1305bec2fbdc4d106fb5c0078ec098cbf09e1b8eaa5134968e079,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59088,30094,17827,17827,17786,17786,17827,17846,1.9634478633614674,3.31452291467998,3.31452291467998,3.3109940602936234,0.4076227819498903,0.688113535648174,0.4076227819498903,0.688113535648174,0.40699142686249756,0.6863162613470806,PIPE_M,PIPE_M_rmin_work_qmin,28800,0,bounded,0.40848991699749604,0.2865841669845395,1.9634478633614674,17846,3.3109940602936234,False,PIPE_M,12267,0.013510750513185127
012,3,1a07d3a4c6d1305bec2fbdc4d106fb5c0078ec098cbf09e1b8eaa5134968e079,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59088,21894,11899,11899,11858,11858,11899,11918,2.6988215949575225,4.965795444995377,4.965795444995377,4.957878838731331,0.4565177674248653,0.83998655349189,0.4565177674248653,0.83998655349189,0.4556499497579245,0.8370531968451083,PIPE_M,PIPE_M_rmin_work_qmin,20160,0,bounded,0.5326703340106178,0.2780446669785306,2.6988215949575225,11918,4.957878838731331,False,PIPE_M,9995,0.02266973850037855
012,4,1a07d3a4c6d1305bec2fbdc4d106fb5c0078ec098cbf09e1b8eaa5134968e079,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59088,17253,8934,8934,8893,8893,8934,9528,3.424795687706486,6.6138347884486235,6.6138347884486235,6.2015113350125946,0.4821770126934446,0.9311618535930155,0.4821770126934446,0.9311618535930155,0.4477482177012694,0.8107682619647356,PIPE_M,DDR_rmin_work_qmin,39168,0,bounded,0.41294612499768846,0.2838732090021949,3.424795687706486,9528,6.2015113350125946,False,PIPE_M,8319,0.03189039100742137
012,5,1a07d3a4c6d1305bec2fbdc4d106fb5c0078ec098cbf09e1b8eaa5134968e079,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59088,14300,7156,7156,7115,7115,7156,9528,4.132027972027972,8.257126886528788,8.257126886528788,6.2015113350125946,0.49958041958041954,0.9983230855226384,0.49958041958041954,0.9983230855226384,0.3337062937062937,0.5008396305625524,PIPE_M,DDR_rmin_work_qmin,49536,0,bounded,0.5411840830056462,0.2885935829835944,4.132027972027972,9528,6.2015113350125946,False,PIPE_M,7144,0.04125098914500816
013,1,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,263949,263949,263844,263844,263712,263712,263844,263914,1.0,1.0003979624323465,1.0003979624323465,1.0001326189592064,0.00039780412125067777,0.0003979624323464659,0.00039780412125067777,0.0003979624323464659,0.00013260137375026293,0.00013261895920635425,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.15684087501722388,1.039281250006752,1.0,263914,1.0001326189592064,False,PIPE_M,105,3.979624323464659e-06
013,2,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,263949,132198,131988,131988,131856,131856,131988,132058,1.9966187083011846,1.9997954359487227,1.9997954359487227,1.998735404140605,0.001588526301456894,0.0015910537321575102,0.001588526301456894,0.0015910537321575102,0.001059017534304596,0.001060140241408991,PIPE_M,PIPE_M_rmin_work_qmin,8192,0,bounded,0.28888508400996216,0.6616877500200644,1.9966187083011846,132058,1.998735404140605,False,PIPE_M,210,3.176727647538069e-05
013,3,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,263949,88351,88036,88036,87904,87904,88036,88106,2.98750438591527,2.9981939206688173,2.9981939206688173,2.9958118629832247,0.00356532467091486,0.0035780816938524307,0.00356532467091486,0.0035780816938524307,0.0027730302996004097,0.0027807413797016345,PIPE_M,PIPE_M_rmin_work_qmin,16384,0,bounded,0.2774539999954868,0.5381905829999596,2.98750438591527,88106,2.9958118629832247,False,PIPE_M,315,0.00010689534753547392
013,4,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,263949,66982,66060,66060,65928,65928,66060,66130,3.9405959810098237,3.995594913714805,3.995594913714805,3.991365492212309,0.013764892060553535,0.013957008779897029,0.013764892060553535,0.013957008779897029,0.012719835179600514,0.01288371389686982,PIPE_M,PIPE_M_rmin_work_qmin,24576,0,bounded,0.2852827909810003,0.5392797920212615,3.9405959810098237,66130,3.991365492212309,False,PIPE_M,922,0.0005499893270498112
013,5,b95d97cf90bdd0fe64a0fd1ecd5a36a7b091ecadef204ef8c6ae430f6ccfac3c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,263949,54363,52875,52875,52743,52743,52875,52945,4.855305998565201,4.991943262411348,4.991943262411348,4.985343280763056,0.02737155786104517,0.02814184397163122,0.02737155786104517,0.02814184397163122,0.02608391737027027,0.02678251015204447,PIPE_M,PIPE_M_rmin_work_qmin,32768,0,bounded,0.28188579200650565,0.5554654579900671,4.855305998565201,52945,4.985343280763056,False,PIPE_M,1488,0.0013663726384614706
014,1,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,17698626,17579821,17225868,17225868,17225748,17225748,17225868,17225972,1.0067580324054495,1.0274446547483123,1.0274446547483123,1.0274384516589252,0.020134050284129734,0.020547759915494623,0.020134050284129734,0.020547759915494623,0.02012813441046979,0.020541598465386945,PIPE_M,PIPE_M_rmin_work_qmin,78349728,24469920,bounded,1.3348390829924028,11.641406667011324,1.0,17225972,1.0274384516589252,False,PIPE_M,353953,0.0002068662234286278
014,2,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,17698626,8752017,8612994,8612994,8612874,8612874,8612994,8613098,2.02223396046877,2.0548749946882583,2.0548749946882583,2.0548501828262027,0.01588468121119968,0.01614107707494039,0.01588468121119968,0.01614107707494039,0.01587279823610943,0.01612880754404511,PIPE_M,PIPE_M_rmin_work_qmin,84650712,8305152,shared-input,24.822436166985426,20.963606915989658,2.02223396046877,8613098,2.0548501828262027,False,PIPE_M,139023,0.00032641034219488496
014,3,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,17698626,5882800,5742036,5742036,5741916,5741916,5742036,5742140,3.008537771129394,3.082291020118996,3.082291020118996,3.0822351945441944,0.02392806146732851,0.024514649507596298,0.02392806146732851,0.024514649507596298,0.023910382810906405,0.024496093790816742,PIPE_M,PIPE_M_rmin_work_qmin,97191984,6428160,shared-input,26.003978332999395,29.994844792003278,3.008537771129394,5742140,3.0822351945441944,False,PIPE_M,140764,0.0007375324898960178
014,4,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,17698626,4500863,4306557,4306557,4306437,4306437,4306557,4306661,3.9322738772542065,4.109692731339676,4.109692731339676,4.109593487855208,0.04317083190490356,0.04511864117902076,0.04317083190490356,0.04511864117902076,0.04314772522514021,0.04509340298667586,PIPE_M,PIPE_M_rmin_work_qmin,83812344,54417408,fork-frontier,26.59782600001199,462.65494054200826,3.9322738772542065,4306661,4.109593487855208,False,PIPE_M,194306,0.0017741885408546932
014,5,e27abb053ac57786e510ba80e60a6ec60a8b0df11b2a818010a1df17c29d94dd,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,17698626,3642307,3445270,3445270,3445150,3445150,3445270,3445374,4.859180184427068,5.137079532228244,5.137079532228244,5.13692446741631,0.05409675790645874,0.05719058303122826,0.05409675790645874,0.05719058303122826,0.05406820457473793,0.057158671308252806,PIPE_M,PIPE_M_rmin_work_qmin,105360432,9870336,shared-input,26.78827929100953,50.33529595899745,4.859180184427068,3445374,5.13692446741631,False,PIPE_M,197037,0.00277899347801176
015,1,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,177362,177362,101497,101497,101497,101497,101497,101571,1.0,1.7474605160743668,1.7474605160743668,1.7461873960087033,0.4277410042737452,0.7474605160743668,0.4277410042737452,0.7474605160743668,0.42732377848693637,0.7461873960087033,PIPE_V,PIPE_V_rmin_work_qmin,180256,180256,bounded,0.15258879199973308,0.2810262500133831,1.0,101571,1.7461873960087033,False,PIPE_V,75865,0.007474605160743668
015,2,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,177362,92810,50749,50749,50749,50749,50749,50823,1.9110225191250942,3.4948865987507145,3.4948865987507145,3.4897979261358048,0.45319469884710695,0.828804508463221,0.45319469884710695,0.828804508463221,0.4523973709729555,0.8261417074946382,PIPE_V,PIPE_V_rmin_work_qmin,224536,114712,bounded,0.6659142910211813,0.28823274999740534,1.9110225191250942,50823,3.4897979261358048,False,PIPE_V,42061,0.0158386407962562
015,3,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,177362,61224,33833,33833,33833,33833,33833,33907,2.896935842153404,5.242278249046788,5.242278249046788,5.230837290235055,0.44738991245263293,0.8095941831939231,0.44738991245263293,0.8095941831939231,0.4461812361165556,0.8056448520954376,PIPE_V,PIPE_V_rmin_work_qmin,306448,98320,bounded,0.6686194169742521,0.2815489580098074,2.896935842153404,33907,5.230837290235055,False,PIPE_V,27391,0.023453424068933845
015,4,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,177362,53474,25375,25375,25375,25375,25375,25449,3.3167894677787335,6.989635467980295,6.989635467980295,6.969311171362333,0.5254703220256574,1.107349753694581,0.5254703220256574,1.107349753694581,0.5240864719302839,1.1012220519470315,PIPE_V,PIPE_V_rmin_work_qmin,263936,32768,bounded,0.5382697909954004,0.288332124997396,3.3167894677787335,25449,6.969311171362333,False,PIPE_V,28099,0.036728460002015614
015,5,d27dfc39289fa442f29f597191ab6b05142ce6ad68b4396056b2adccb9c93253,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,177362,43411,20300,20300,20300,20300,20300,20374,4.085646495127963,8.73704433497537,8.73704433497537,8.705310690095219,0.5323765865794383,1.138472906403941,0.5323765865794383,1.138472906403941,0.5306719495058856,1.1307058015117306,PIPE_V,PIPE_V_rmin_work_qmin,321536,8192,bounded,0.5367594170093071,0.2828073750133626,4.085646495127963,20374,8.705310690095219,False,PIPE_V,23111,0.046513978398474064
016,1,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7715523,7715523,7714975,7714975,7714975,7714975,7714975,7715523,1.0,1.0000710306903133,1.0000710306903133,1.0,7.102564531269451e-05,7.103069031333398e-05,7.102564531269451e-05,7.103069031333398e-05,0.0,0.0,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,0.5593351249990519,40.87622087498312,1.0,7715523,1.0,False,PIPE_V,548,7.103069031333398e-07
016,2,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7715523,4550194,3857494,4163970,4163970,3857488,3857488,3858036,1.6956470427414743,2.000138691077679,1.8529247328871246,1.999857699617111,0.08488077651194648,0.09275379025305175,0.15223526733145887,0.17957254113681054,0.15211615153112157,0.17940682772270655,PIPE_V,PIPE_V_rmin_work_qmin,119554128,0,fork-frontier,8.554492833995027,6.848734291997971,1.6956470427414743,4163970,1.8529247328871246,True,separator,386224,0.0015727769014565029
016,3,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7715523,3712678,2571672,2980403,2980403,2571659,2571659,2572207,2.0781557140155975,3.0001971480033225,2.588751588291919,2.99957312922327,0.19723633452726042,0.24569663901157002,0.3073269483644959,0.44368255360714737,0.30718284752946523,0.44338227833140964,PIPE_V,PIPE_V_rmin_work_qmin,119554736,0,fork-frontier,8.411617709003622,8.21922500000801,2.0781557140155975,2980403,2.588751588291919,True,separator,732275,0.0051059587427632145
016,4,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7715523,3241338,1928760,2388620,2388620,1928744,1928744,1929292,2.380351262349067,4.000250419958937,3.2301173899573814,3.9991473556102446,0.26307592728681795,0.3569919032746942,0.404949437547087,0.6805294593417532,0.4047853077957313,0.6800660553197753,PIPE_V,PIPE_V_rmin_work_qmin,119555344,0,fork-frontier,8.369783041998744,8.775835832988378,2.380351262349067,2388620,3.2301173899573814,True,separator,852718,0.008497661276083144
016,5,76537aa7163cf0748adcff2ecbd84fbc9a02a2d129ffcecd2bfebb89685e71ef,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,7715523,3223183,1543016,2033550,2033550,1542995,1542995,1543543,2.3937589023024755,5.000287100068956,3.7941152172309507,4.9985798905505066,0.369086396894002,0.5850030734429938,0.5212757078949597,1.0888850148021798,0.5211122049228977,1.0881718228776265,PIPE_V,PIPE_V_rmin_work_qmin,119555952,0,fork-frontier,8.48227241699351,9.912123832997167,2.3937589023024755,2033550,3.7941152172309507,True,separator,1189633,0.014003563149284753
017,1,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,162810,162810,110641,110641,110600,110600,110641,110660,1.0,1.4715159841288492,1.4715159841288492,1.4712633291162118,0.32042872059455807,0.4715159841288492,0.32042872059455807,0.4715159841288492,0.32031202014618265,0.4712633291162118,PIPE_M,PIPE_M_rmin_work_qmin,22528,22528,bounded,0.15229324999381788,0.4221493329969235,1.0,110660,1.4712633291162118,False,PIPE_M,52169,0.004715159841288492
017,2,282c5840d8e8581fb7827a6d4c996f90384bdfe566ffa665574721568b9dc85c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,162810,82005,55341,55341,55300,55300,55341,55360,1.9853667459301263,2.9419417791510813,2.9419417791510813,2.9409320809248554,0.3251509054325956,0.4818127608825282,0.3251509054325956,0.4818127608825282,0.3249192122431559,0.48130419075144504,PIPE_M,PIPE_M_rmin_work_qmin,531100,0,shared-input,0.6848404589982238,0.4131117500073742,1.9853667459301263,55360,2.9409320809248554,False,PIPE_M,26664,0.009565750332209551
